Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility,Packet loss,Application type
Quebec,45.505294,-73.613987,2023-06-04 18:00:00,app,UDP,25.52,59.7,62.14,26.96,24.62,95.54,0.52,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,HTTP,78.62,64.51,62.81,83.08,75.28,97.48,0.17,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,HTTPS,77.7,64.51,62.81,82.1,74.57,95.55,0.16,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,TCP,73.11,64.51,62.81,77.32,68.96,97.01,0.96,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,ICMP,54.02,64.51,62.81,57.28,51.16,97.34,0.24,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,TWAMP,70.0,64.51,62.81,74.28,66.6,96.18,0.01,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,network,UDP,33.59,64.51,62.81,36.06,32.64,98.47,0.14,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,HTTP,65.13,61.12,62.81,68.55,62.09,97.85,0.91,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,HTTPS,79.21,61.12,62.81,83.95,74.99,96.1,0.9,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,TCP,87.69,61.12,62.81,92.11,83.11,95.81,0.61,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,ICMP,53.41,61.12,62.81,55.59,51.22,97.23,0.62,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,TWAMP,59.52,61.12,62.81,62.2,57.04,99.93,0.15,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 18:00:00,app,UDP,21.74,61.12,62.81,22.14,20.83,96.04,0.26,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,HTTP,69.82,66.96,67.39,72.97,65.53,95.72,0.09,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,HTTPS,91.31,66.96,67.39,95.63,87.14,98.62,0.86,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,TCP,75.51,66.96,67.39,79.52,71.4,97.0,0.65,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,ICMP,52.34,66.96,67.39,54.21,49.58,95.73,0.17,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,TWAMP,63.33,66.96,67.39,66.8,60.03,97.16,0.88,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,network,UDP,49.43,66.96,67.39,52.58,47.23,95.39,0.73,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,HTTP,79.98,67.83,67.39,83.42,75.66,96.29,0.13,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,HTTPS,80.78,67.83,67.39,84.67,76.6,98.92,0.22,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,TCP,74.28,67.83,67.39,78.79,70.08,98.26,0.47,0.05,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,ICMP,55.97,67.83,67.39,58.58,52.5,99.14,0.34,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,TWAMP,56.41,67.83,67.39,59.79,53.01,98.26,0.55,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 18:00:00,app,UDP,59.58,67.83,67.39,62.53,55.81,96.87,0.42,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,HTTP,75.86,62.17,63.55,79.81,71.3,96.03,0.4,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,HTTPS,73.84,62.17,63.55,77.65,70.81,98.3,0.55,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,TCP,65.44,62.17,63.55,69.25,62.07,98.43,0.19,0.05,Communication
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,ICMP,49.99,62.17,63.55,52.85,46.79,99.45,0.7,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,TWAMP,48.92,62.17,63.55,50.69,46.3,95.6,0.78,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,network,UDP,58.98,62.17,63.55,62.05,56.13,99.39,0.18,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,HTTP,66.22,64.93,63.55,68.85,63.0,98.54,0.07,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,HTTPS,80.07,64.93,63.55,84.09,75.51,96.0,0.4,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,TCP,83.78,64.93,63.55,88.16,80.21,99.24,0.59,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,ICMP,45.61,64.93,63.55,47.55,43.58,97.72,0.02,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,TWAMP,63.2,64.93,63.55,67.08,60.39,98.91,0.1,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 20:00:00,app,UDP,50.72,64.93,63.55,52.55,47.88,96.71,0.45,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,HTTP,76.31,61.16,61.16,80.18,71.82,96.84,0.05,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,HTTPS,73.55,61.16,61.16,77.26,69.84,95.78,0.25,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,TCP,86.48,61.16,61.16,91.3,82.59,98.27,0.79,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,ICMP,41.85,61.16,61.16,43.98,40.39,99.11,0.44,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,TWAMP,62.34,61.16,61.16,65.32,59.72,99.5,0.26,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,network,UDP,26.4,61.16,61.16,27.7,24.73,95.61,0.85,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,HTTP,69.14,61.16,61.16,72.14,66.33,97.8,0.72,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,HTTPS,85.54,61.16,61.16,89.98,80.91,96.23,0.55,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,TCP,67.47,61.16,61.16,71.17,64.71,95.17,0.11,0.05,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,ICMP,60.03,61.16,61.16,63.71,56.35,95.56,0.32,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,TWAMP,60.3,61.16,61.16,63.12,57.69,95.33,0.93,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 20:00:00,app,UDP,24.5,61.16,61.16,26.25,23.85,99.78,0.8,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,HTTP,67.71,68.87,64.2,70.55,64.2,95.82,0.81,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,HTTPS,95.68,68.87,64.2,100.06,90.45,95.6,0.63,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,TCP,84.0,68.87,64.2,87.86,79.6,97.92,0.54,0.03,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,ICMP,45.42,68.87,64.2,47.39,43.83,96.47,0.9,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,TWAMP,70.77,68.87,64.2,74.44,66.47,98.39,0.33,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,network,UDP,49.62,68.87,64.2,51.39,46.51,98.04,0.82,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,HTTP,78.41,59.53,64.2,82.89,75.2,98.29,0.73,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,HTTPS,78.01,59.53,64.2,81.12,73.4,99.64,0.08,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,TCP,75.97,59.53,64.2,79.55,71.45,97.76,0.25,0.04,Communication
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,ICMP,49.04,59.53,64.2,50.99,46.92,99.89,0.16,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,TWAMP,47.32,59.53,64.2,49.11,44.56,95.85,0.35,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 20:00:00,app,UDP,28.45,59.53,64.2,29.13,27.03,95.01,0.83,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,HTTP,73.17,63.51,60.99,77.62,70.07,98.46,0.67,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,HTTPS,93.07,63.51,60.99,97.93,89.09,95.72,0.27,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,TCP,61.28,63.51,60.99,64.98,57.75,97.84,0.61,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,ICMP,43.84,63.51,60.99,45.99,41.72,98.0,0.56,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,TWAMP,59.97,63.51,60.99,62.62,57.27,99.29,0.83,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,network,UDP,49.74,63.51,60.99,51.68,47.86,99.51,0.39,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,HTTP,78.0,58.47,60.99,82.04,73.47,97.75,0.5,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,HTTPS,71.99,58.47,60.99,74.99,67.67,99.17,0.07,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,TCP,54.51,58.47,60.99,56.82,51.89,96.32,0.54,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,ICMP,43.66,58.47,60.99,46.08,41.49,95.84,0.83,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,TWAMP,52.91,58.47,60.99,55.71,49.68,96.53,0.99,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 22:00:00,app,UDP,49.77,58.47,60.99,52.74,46.48,96.22,0.45,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,HTTP,74.5,62.2,62.92,78.51,71.43,97.6,0.61,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,HTTPS,71.79,62.2,62.92,76.13,68.45,99.9,0.73,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,TCP,63.27,62.2,62.92,67.15,60.44,98.62,0.12,0.02,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,ICMP,46.76,62.2,62.92,48.69,44.05,96.72,0.09,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,TWAMP,65.79,62.2,62.92,68.96,62.79,97.62,0.66,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,network,UDP,51.11,62.2,62.92,53.62,49.07,96.05,0.04,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,HTTP,65.32,63.63,62.92,67.84,62.65,99.8,0.25,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,HTTPS,77.67,63.63,62.92,82.04,74.4,97.9,0.43,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,TCP,67.51,63.63,62.92,70.87,63.72,98.37,0.2,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,ICMP,62.16,63.63,62.92,64.87,59.59,97.54,0.97,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,TWAMP,67.29,63.63,62.92,70.0,63.86,98.72,0.88,0.02,Network Management
Ontario,43.641128,-79.387787,2023-06-04 22:00:00,app,UDP,41.85,63.63,62.92,44.16,40.04,96.64,0.96,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,HTTP,74.03,66.62,65.32,78.5,69.65,96.14,0.43,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,HTTPS,91.02,66.62,65.32,95.54,86.96,95.09,0.9,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,TCP,70.45,66.62,65.32,74.06,66.61,99.46,0.21,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,ICMP,58.18,66.62,65.32,60.74,55.42,96.32,0.74,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,TWAMP,55.08,66.62,65.32,57.23,53.11,98.16,0.03,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,network,UDP,50.99,66.62,65.32,53.45,48.27,96.07,0.5,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,HTTP,81.32,64.01,65.32,84.68,77.04,95.83,0.36,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,HTTPS,73.09,64.01,65.32,76.9,70.2,99.7,0.68,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,TCP,80.68,64.01,65.32,84.62,76.97,97.51,0.13,0.04,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,ICMP,57.96,64.01,65.32,60.79,55.27,96.97,0.74,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,TWAMP,56.86,64.01,65.32,59.81,54.23,95.36,0.46,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 22:00:00,app,UDP,34.13,64.01,65.32,35.53,32.0,99.5,0.76,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,HTTP,70.12,60.56,62.66,72.9,66.51,99.54,0.41,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,HTTPS,73.04,60.56,62.66,76.73,69.7,97.1,0.19,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,TCP,65.18,60.56,62.66,69.18,62.2,97.36,0.33,0.05,Communication
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,ICMP,52.64,60.56,62.66,55.07,49.5,99.42,0.54,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,TWAMP,74.02,60.56,62.66,78.08,70.25,95.79,0.19,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,network,UDP,28.36,60.56,62.66,29.76,27.5,98.21,0.99,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,HTTP,78.0,64.77,62.66,81.21,74.63,97.54,0.49,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,HTTPS,89.07,64.77,62.66,93.52,84.11,99.66,0.69,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,TCP,57.87,64.77,62.66,61.35,55.13,97.91,0.83,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,ICMP,60.8,64.77,62.66,63.08,56.97,96.35,0.51,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,TWAMP,67.66,64.77,62.66,70.97,64.22,99.08,0.37,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 00:00:00,app,UDP,35.2,64.77,62.66,36.8,34.15,99.61,0.67,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,HTTP,70.73,63.37,62.24,74.96,67.39,97.79,0.98,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,HTTPS,81.43,63.37,62.24,84.97,77.52,96.87,0.14,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,TCP,75.9,63.37,62.24,79.08,71.65,95.45,0.96,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,ICMP,53.95,63.37,62.24,56.79,51.64,95.88,0.89,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,TWAMP,73.95,63.37,62.24,77.08,70.96,95.34,0.69,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,network,UDP,24.28,63.37,62.24,25.96,23.86,97.54,0.0,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,HTTP,65.98,61.1,62.24,69.25,62.35,98.99,0.57,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,HTTPS,84.14,61.1,62.24,88.24,79.2,98.76,0.84,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,TCP,84.74,61.1,62.24,89.49,80.99,98.77,0.53,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,ICMP,63.58,61.1,62.24,67.03,61.13,98.23,0.13,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,TWAMP,46.13,61.1,62.24,49.2,43.18,98.98,0.65,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 00:00:00,app,UDP,22.06,61.1,62.24,22.65,20.44,95.42,0.25,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,HTTP,80.02,69.68,67.53,84.63,75.68,95.95,0.75,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,HTTPS,93.34,69.68,67.53,98.41,89.18,97.7,0.68,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,TCP,79.53,69.68,67.53,83.22,75.86,97.89,0.85,0.04,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,ICMP,64.2,69.68,67.53,67.13,60.3,96.44,0.95,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,TWAMP,72.04,69.68,67.53,76.12,67.75,95.11,0.37,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,network,UDP,28.92,69.68,67.53,29.7,28.19,95.5,0.53,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,HTTP,68.04,65.38,67.53,71.26,63.93,96.08,0.47,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,HTTPS,82.93,65.38,67.53,87.36,78.55,98.81,0.21,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,TCP,87.67,65.38,67.53,92.64,83.69,95.79,0.47,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,ICMP,62.11,65.38,67.53,65.74,59.24,97.88,0.14,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,TWAMP,65.03,65.38,67.53,68.41,61.7,97.35,0.7,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 00:00:00,app,UDP,26.48,65.38,67.53,27.68,25.02,98.31,0.83,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,HTTP,67.19,61.75,61.21,70.55,64.16,99.84,0.86,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,HTTPS,89.61,61.75,61.21,93.93,85.73,98.22,0.2,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,TCP,86.21,61.75,61.21,90.29,81.87,97.96,0.71,0.02,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,ICMP,52.85,61.75,61.21,55.28,50.7,99.29,0.97,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,TWAMP,48.3,61.75,61.21,50.3,45.98,96.6,0.94,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,network,UDP,26.35,61.75,61.21,26.92,24.88,96.26,0.2,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,HTTP,72.72,60.68,61.21,77.04,69.01,95.92,0.02,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,HTTPS,91.24,60.68,61.21,96.44,86.95,97.42,0.34,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,TCP,75.28,60.68,61.21,79.27,71.83,97.68,0.81,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,ICMP,39.18,60.68,61.21,41.88,37.44,99.8,1.0,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,TWAMP,50.99,60.68,61.21,53.2,48.11,95.2,0.72,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 02:00:00,app,UDP,34.66,60.68,61.21,36.34,32.21,96.17,0.07,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,HTTP,68.33,66.82,66.75,72.38,65.67,95.64,0.18,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,HTTPS,86.87,66.82,66.75,90.43,82.06,96.57,0.49,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,TCP,73.31,66.82,66.75,77.51,68.92,97.4,0.64,0.05,Communication
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,ICMP,48.86,66.82,66.75,50.83,46.07,96.06,0.46,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,TWAMP,75.54,66.82,66.75,79.45,72.49,99.91,0.66,0.02,Network Management
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,network,UDP,48.0,66.82,66.75,50.17,45.92,97.2,0.64,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,HTTP,65.88,66.69,66.75,68.41,62.32,99.25,0.96,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,HTTPS,93.86,66.69,66.75,97.89,89.82,97.66,0.23,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,TCP,71.21,66.69,66.75,74.03,68.05,99.06,0.94,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,ICMP,61.87,66.69,66.75,65.61,59.46,98.67,0.61,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,TWAMP,53.29,66.69,66.75,55.62,51.25,96.72,0.65,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 02:00:00,app,UDP,54.0,66.69,66.75,56.52,50.73,95.61,0.39,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,HTTP,67.67,64.21,63.74,70.73,63.75,98.54,0.61,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,HTTPS,83.08,64.21,63.74,87.08,78.39,95.89,0.68,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,TCP,77.61,64.21,63.74,81.97,74.0,99.7,0.29,0.05,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,ICMP,38.72,64.21,63.74,40.91,36.77,96.97,0.38,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,TWAMP,75.74,64.21,63.74,79.7,71.89,96.77,0.94,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,network,UDP,42.43,64.21,63.74,45.22,41.01,95.88,0.43,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,HTTP,70.53,63.27,63.74,73.7,66.6,96.43,0.93,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,HTTPS,80.83,63.27,63.74,84.99,76.61,95.08,0.76,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,TCP,61.81,63.27,63.74,64.37,58.0,97.99,0.59,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,ICMP,56.2,63.27,63.74,58.5,53.1,96.4,0.57,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,TWAMP,60.61,63.27,63.74,63.82,57.06,99.94,0.94,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 02:00:00,app,UDP,49.66,63.27,63.74,52.16,47.62,98.2,0.09,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,HTTP,72.92,70.75,64.57,76.39,69.53,97.44,0.59,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,HTTPS,81.7,70.75,64.57,85.53,77.62,95.65,0.66,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,TCP,78.65,70.75,64.57,81.97,75.36,99.37,0.3,0.04,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,ICMP,57.48,70.75,64.57,59.86,54.07,96.52,0.3,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,TWAMP,73.57,70.75,64.57,77.59,69.42,96.06,0.57,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,network,UDP,60.2,70.75,64.57,62.86,57.9,98.89,0.79,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,HTTP,72.33,58.38,64.57,76.25,68.18,95.4,0.01,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,HTTPS,79.56,58.38,64.57,84.15,74.92,98.83,0.19,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,TCP,72.45,58.38,64.57,76.43,68.72,95.24,0.75,0.04,Communication
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,ICMP,49.99,58.38,64.57,52.79,48.27,99.18,0.97,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,TWAMP,46.47,58.38,64.57,49.23,43.83,95.95,0.41,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 04:00:00,app,UDP,29.46,58.38,64.57,31.43,28.04,99.76,0.92,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,HTTP,65.34,59.77,60.6,68.97,62.79,99.72,0.44,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,HTTPS,95.1,59.77,60.6,100.47,90.71,99.78,0.69,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,TCP,57.87,59.77,60.6,60.01,54.34,97.27,0.81,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,ICMP,60.84,59.77,60.6,63.31,57.73,95.48,0.67,0.01,Network Management
